2021-12-10 09:50:50.588305	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_slims=DNA+accessibility&assay_title=DNase-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&files.platform.term_name=Illumina+HiSeq+4000&files.run_type=paired-ended&replicates.library.nucleic_acid_term_name=DNA&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR060ZXQ/	ENCSR060ZXQ	DNase-seq	DNase-seq				Homo sapiens CD4-positive, alpha-beta T cell female adult (33 years)	CD4-positive, alpha-beta T cell	GEO:GSE170130		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF760YWY/,/files/ENCFF299EHT/,/files/ENCFF459TIE/,/files/ENCFF068KJY/,/files/ENCFF925QZA/,/files/ENCFF188RWV/,/files/ENCFF631HWA/,/files/ENCFF031GZH/,/files/ENCFF483MAS/,/files/ENCFF487GDQ/,/files/ENCFF607FQL/,/files/ENCFF036TIR/,/files/ENCFF733FTL/,/files/ENCFF593LFE/	/experiment-series/ENCSR927OWI/	ENCBS942IVC	1	1		Homo sapiens	adult	33 years												/replicates/37deb196-2b1a-4869-9158-aa11526f6e40/				
/experiments/ENCSR144NXI/	ENCSR144NXI	DNase-seq	DNase-seq				Homo sapiens activated CD4-positive, alpha-beta T cell male adult (42 years) treated with anti-CD3 and anti-CD28 coated beads for 48 hours, 50 U/mL Interleukin-2 for 48 hours	activated CD4-positive, alpha-beta T cell	GEO:GSE172823		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF551ODD/,/files/ENCFF834YKS/,/files/ENCFF600ASE/,/files/ENCFF040SNS/,/files/ENCFF782CXH/,/files/ENCFF060RFP/,/files/ENCFF870RYX/,/files/ENCFF863XCN/,/files/ENCFF825UUE/,/files/ENCFF436YYR/,/files/ENCFF224TJS/,/files/ENCFF732CPR/,/files/ENCFF009GCX/,/files/ENCFF164IBE/,/files/ENCFF649ESK/,/files/ENCFF531CNG/	/experiment-series/ENCSR400UJB/	ENCBS864TAX	1	1		Homo sapiens	adult	42 years	anti-CD3 and anti-CD28 coated beads,Interleukin-2	UniProtKB:P60568	50	U/mL	48	hour						/replicates/816607d1-61e0-438b-8987-7f0ea569de61/				
/experiments/ENCSR945JJB/	ENCSR945JJB	DNase-seq	DNase-seq				Homo sapiens lung tissue female adult (47 years)	lung	GEO:GSE170716		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF886KAA/,/files/ENCFF536QQU/,/files/ENCFF098POK/,/files/ENCFF787QGK/,/files/ENCFF136IYG/,/files/ENCFF878NNA/,/files/ENCFF234IRY/,/files/ENCFF191XDB/,/files/ENCFF934RBS/,/files/ENCFF024YYK/,/files/ENCFF022LAN/,/files/ENCFF885LCW/,/files/ENCFF458ZOG/,/files/ENCFF416BED/,/files/ENCFF987YYV/,/files/ENCFF064TRF/		ENCBS806SDX	1	1		Homo sapiens	adult	47 years												/replicates/ca586e1c-a28a-4a73-879c-2df7fe0d41c4/				
/experiments/ENCSR805EGZ/	ENCSR805EGZ	DNase-seq	DNase-seq				Homo sapiens heart left ventricle tissue female adult (56 years)	heart left ventricle	GEO:GSE170209		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF978HUW/,/files/ENCFF649BHT/,/files/ENCFF219INC/,/files/ENCFF748FVN/,/files/ENCFF221NLC/,/files/ENCFF770BCH/,/files/ENCFF221JLD/,/files/ENCFF334FXR/,/files/ENCFF088VGH/,/files/ENCFF122VLP/,/files/ENCFF375XQN/,/files/ENCFF852AVB/,/files/ENCFF912ZUF/,/files/ENCFF841CIQ/,/files/ENCFF600UFV/,/files/ENCFF708JBR/		ENCBS621PCO	1	1		Homo sapiens	adult	56 years												/replicates/8fe88ec7-8291-4fce-8a06-764f95784a94/				
/experiments/ENCSR457JOG/	ENCSR457JOG	DNase-seq	DNase-seq				Homo sapiens activated CD4-positive, alpha-beta T cell male adult (42 years) treated with anti-CD3 and anti-CD28 coated beads for 48 hours, 50 U/mL Interleukin-2 for 48 hours	activated CD4-positive, alpha-beta T cell	GEO:GSE173045		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF480STD/,/files/ENCFF993ULY/,/files/ENCFF875DPQ/,/files/ENCFF468NYA/,/files/ENCFF487SRG/,/files/ENCFF084IVC/,/files/ENCFF990HDV/,/files/ENCFF070BSO/,/files/ENCFF600PWA/,/files/ENCFF277ABX/,/files/ENCFF635EBG/,/files/ENCFF166UYC/,/files/ENCFF395DBP/,/files/ENCFF067SSA/	/experiment-series/ENCSR400UJB/	ENCBS043VTG	1	1		Homo sapiens	adult	42 years	anti-CD3 and anti-CD28 coated beads,Interleukin-2	UniProtKB:P60568	50	U/mL	48	hour						/replicates/990934c0-1139-4750-99d7-fa8a5bc465cf/				
/experiments/ENCSR732RIC/	ENCSR732RIC	DNase-seq	DNase-seq				Homo sapiens ovary tissue female adult (47 years)	ovary	GEO:GSE169912		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF608SOD/,/files/ENCFF699RVP/,/files/ENCFF821EDI/,/files/ENCFF269UXS/,/files/ENCFF126EPA/,/files/ENCFF276GVH/,/files/ENCFF360JEW/,/files/ENCFF124QCC/,/files/ENCFF306UFS/,/files/ENCFF527WZF/,/files/ENCFF353LZV/,/files/ENCFF067MJC/,/files/ENCFF868TSB/,/files/ENCFF023NSX/,/files/ENCFF689USP/,/files/ENCFF058NEG/		ENCBS170SGB	1	1		Homo sapiens	adult	47 years												/replicates/36920d0b-daf9-4dc0-8b12-53e550144276/				
/experiments/ENCSR645HET/	ENCSR645HET	DNase-seq	DNase-seq				Homo sapiens middle frontal area 46 tissue male adult (87 years)	middle frontal area 46	GEO:GSE170925		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF541OGR/,/files/ENCFF121FOR/,/files/ENCFF437RGX/,/files/ENCFF276MLB/,/files/ENCFF988KEG/,/files/ENCFF163PSF/,/files/ENCFF898TLW/,/files/ENCFF135TPS/,/files/ENCFF393EGB/,/files/ENCFF410RDF/,/files/ENCFF731URZ/,/files/ENCFF636BNY/,/files/ENCFF261ORB/,/files/ENCFF639PHA/,/files/ENCFF757UFU/,/files/ENCFF541GUN/	/disease-series/ENCSR003YWM/	ENCBS393GBB	1	1		Homo sapiens	adult	87 years												/replicates/32907ab9-78b0-400c-8e93-0e3283159e5f/				
/experiments/ENCSR944GPH/	ENCSR944GPH	DNase-seq	DNase-seq				Homo sapiens T-helper 22 cell female adult (25 years)	T-helper 22 cell	GEO:GSE170715		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF937KBP/,/files/ENCFF563FDF/,/files/ENCFF882XZF/,/files/ENCFF274DMK/,/files/ENCFF929HKV/,/files/ENCFF616EZX/,/files/ENCFF780UJK/,/files/ENCFF744CAR/,/files/ENCFF962HFL/,/files/ENCFF049YFG/,/files/ENCFF279UKO/,/files/ENCFF268HGU/,/files/ENCFF107GIZ/,/files/ENCFF224IHM/		ENCBS609WRC	1	1		Homo sapiens	adult	25 years												/replicates/322d3ec9-c3d8-4d90-b838-bbf4371d1a14/				
/experiments/ENCSR792QQE/	ENCSR792QQE	DNase-seq	DNase-seq				Homo sapiens heart right ventricle tissue male adult (54 years)	heart right ventricle	GEO:GSE170108		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF153KXN/,/files/ENCFF956IPA/,/files/ENCFF550EWI/,/files/ENCFF273NKF/,/files/ENCFF223LTH/,/files/ENCFF719QON/,/files/ENCFF078CNQ/,/files/ENCFF620SLJ/,/files/ENCFF857BVM/,/files/ENCFF356OYA/,/files/ENCFF170CRK/,/files/ENCFF938TNV/,/files/ENCFF701HIU/,/files/ENCFF917LYO/,/files/ENCFF930OGT/,/files/ENCFF171KWN/		ENCBS984JWU	1	1		Homo sapiens	adult	54 years												/replicates/8f127d51-ac95-4e32-88de-8ba6284a9871/				
/experiments/ENCSR576UAF/	ENCSR576UAF	DNase-seq	DNase-seq				Homo sapiens colonic mucosa tissue female child (16 years)	colonic mucosa	GEO:GSE170771		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF256KLO/,/files/ENCFF144IUV/,/files/ENCFF921WPD/,/files/ENCFF750VGY/,/files/ENCFF156IZR/,/files/ENCFF848KXU/,/files/ENCFF519VQD/,/files/ENCFF834GTS/,/files/ENCFF946UKJ/,/files/ENCFF969PZZ/,/files/ENCFF761ZGJ/,/files/ENCFF243DRU/,/files/ENCFF317CSG/,/files/ENCFF202EFK/,/files/ENCFF023JCN/,/files/ENCFF445AGQ/		ENCBS562DVH	1	1		Homo sapiens	child	16 years												/replicates/278b2412-ff65-4820-b670-09e1cc30ee5e/				
/experiments/ENCSR608NWP/	ENCSR608NWP	DNase-seq	DNase-seq				Homo sapiens right lobe of liver tissue female child (16 years)	right lobe of liver	GEO:GSE170880		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF030GBB/,/files/ENCFF296QEK/,/files/ENCFF702QWX/,/files/ENCFF915XVF/,/files/ENCFF745YPD/,/files/ENCFF564HGS/,/files/ENCFF372EVM/,/files/ENCFF646LZJ/,/files/ENCFF920IXO/,/files/ENCFF655BYG/,/files/ENCFF532PJO/,/files/ENCFF691JOP/,/files/ENCFF972PJO/,/files/ENCFF983VUH/,/files/ENCFF466DQD/,/files/ENCFF418GVP/		ENCBS706RNE	1	1		Homo sapiens	child	16 years												/replicates/d6e3c468-0212-4068-b764-e1e3627a569c/				
/experiments/ENCSR416QNA/	ENCSR416QNA	DNase-seq	DNase-seq				Homo sapiens activated T-cell female adult (33 years) treated with anti-CD3 and anti-CD28 coated beads for 24 hours, 50 U/mL Interleukin-2 for 24 hours	activated T-cell	GEO:GSE172965		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF104NRI/,/files/ENCFF120IFR/,/files/ENCFF359USN/,/files/ENCFF170OUD/,/files/ENCFF874ADL/,/files/ENCFF592YRR/,/files/ENCFF762IIG/,/files/ENCFF544SZW/,/files/ENCFF459GNJ/,/files/ENCFF784QLU/,/files/ENCFF528ORE/,/files/ENCFF756AXE/,/files/ENCFF443CYZ/,/files/ENCFF145JGX/	/experiment-series/ENCSR480KUL/	ENCBS766QIV	1	1		Homo sapiens	adult	33 years	anti-CD3 and anti-CD28 coated beads,Interleukin-2	UniProtKB:P60568	50	U/mL	24	hour						/replicates/dd64037d-9172-4174-bccf-2c3e55191f7f/				
/experiments/ENCSR984SQJ/	ENCSR984SQJ	DNase-seq	DNase-seq				Homo sapiens right atrium auricular region tissue female adult (53 years)	right atrium auricular region	GEO:GSE170855		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF214NQI/,/files/ENCFF235KPO/,/files/ENCFF284OKX/,/files/ENCFF539ZER/,/files/ENCFF873ABX/,/files/ENCFF144CNV/,/files/ENCFF758MMO/,/files/ENCFF519DNI/,/files/ENCFF425OTB/,/files/ENCFF854DBH/,/files/ENCFF579FSI/,/files/ENCFF532UXX/,/files/ENCFF718JLQ/,/files/ENCFF518HNE/,/files/ENCFF187CSH/,/files/ENCFF248VEV/,/files/ENCFF832GZH/,/files/ENCFF536NFY/,/files/ENCFF068EYV/,/files/ENCFF802NPT/,/files/ENCFF693XXP/,/files/ENCFF014ZQC/,/files/ENCFF901YKC/,/files/ENCFF949TPG/,/files/ENCFF784JFW/,/files/ENCFF554LAG/	/reference-epigenomes/ENCSR972RYV/,/experiment-series/ENCSR002UOA/	ENCBS774VBP	1	1		Homo sapiens	adult	53 years												/replicates/877dc5b8-83f0-4d31-9363-c2b827e62b0b/				
/experiments/ENCSR787ERP/	ENCSR787ERP	DNase-seq	DNase-seq				Homo sapiens naive thymus-derived CD4-positive, alpha-beta T cell female adult (25 years)	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE170091		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF613RDW/,/files/ENCFF928SYA/,/files/ENCFF599UEP/,/files/ENCFF006NJX/,/files/ENCFF489HRD/,/files/ENCFF464HKL/,/files/ENCFF440JPJ/,/files/ENCFF626JAC/,/files/ENCFF354YKA/,/files/ENCFF793AIO/,/files/ENCFF817NKF/,/files/ENCFF498NPI/,/files/ENCFF570MDC/,/files/ENCFF539ZKM/		ENCBS782SQQ	1	1		Homo sapiens	adult	25 years												/replicates/40dd2394-36b3-435f-a2e2-462dbe72b95c/				
/experiments/ENCSR365NDK/	ENCSR365NDK	DNase-seq	DNase-seq				Homo sapiens ovary tissue female adult (51 years)	ovary	GEO:GSE170619		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF336CEG/,/files/ENCFF462WPC/,/files/ENCFF234YEI/,/files/ENCFF288HXH/,/files/ENCFF671AEY/,/files/ENCFF094EPV/,/files/ENCFF492NLF/,/files/ENCFF686OPU/,/files/ENCFF646SQE/,/files/ENCFF274JBR/,/files/ENCFF442RVC/,/files/ENCFF911XHK/,/files/ENCFF613NRE/,/files/ENCFF609SZH/,/files/ENCFF812HPZ/,/files/ENCFF332IHS/,/files/ENCFF984UGG/,/files/ENCFF434WWH/,/files/ENCFF197ZRI/,/files/ENCFF887BVC/,/files/ENCFF456CHU/,/files/ENCFF158YTV/,/files/ENCFF391JIW/,/files/ENCFF141VXI/	/experiment-series/ENCSR688GZJ/	ENCBS279OPH	1	1		Homo sapiens	adult	51 years												/replicates/9be41a9c-2be7-49d6-8c4f-02cb43c43ae7/				
/experiments/ENCSR169KNO/	ENCSR169KNO	DNase-seq	DNase-seq				Homo sapiens progenitor cell of endocrine pancreas	progenitor cell of endocrine pancreas	GEO:GSE172901		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF326CXZ/,/files/ENCFF451GAM/,/files/ENCFF357NDV/,/files/ENCFF007RTH/,/files/ENCFF865UWE/,/files/ENCFF156CDQ/,/files/ENCFF971MIV/,/files/ENCFF324LUF/,/files/ENCFF159ETH/,/files/ENCFF153KWU/,/files/ENCFF008WMZ/,/files/ENCFF147NYX/,/files/ENCFF925HHD/,/files/ENCFF440PCZ/,/files/ENCFF431LDT/,/files/ENCFF355GBK/		ENCBS103LFA	1	1		Homo sapiens	embryonic	5 days												/replicates/9e2796d9-0bf2-49b4-9e11-146f0a48680c/				
/experiments/ENCSR473LSX/	ENCSR473LSX	DNase-seq	DNase-seq				Homo sapiens T-cell male adult (38 years)	T-cell	GEO:GSE170169		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF505HUJ/,/files/ENCFF790QFB/,/files/ENCFF819VFY/,/files/ENCFF263TPA/,/files/ENCFF541EUP/,/files/ENCFF835PJY/,/files/ENCFF008VNL/,/files/ENCFF800GJQ/,/files/ENCFF854XTO/,/files/ENCFF293LRH/,/files/ENCFF525LJX/,/files/ENCFF761GUS/,/files/ENCFF276VZV/,/files/ENCFF403CVY/		ENCBS601VVY	1	1		Homo sapiens	adult	38 years												/replicates/a7a38572-202e-42c9-86d2-f103281aaa99/				
/experiments/ENCSR486KKY/	ENCSR486KKY	DNase-seq	DNase-seq				Homo sapiens T follicular helper cell female adult (25 years)	T follicular helper cell	GEO:GSE170242		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF037MDY/,/files/ENCFF580HRZ/,/files/ENCFF450TZR/,/files/ENCFF431PBA/,/files/ENCFF413ZZT/,/files/ENCFF743QZY/,/files/ENCFF927RRR/,/files/ENCFF047WQJ/,/files/ENCFF923GWZ/,/files/ENCFF446JDH/,/files/ENCFF743NXN/,/files/ENCFF219RTG/,/files/ENCFF749YXO/,/files/ENCFF435KOM/		ENCBS858ZOI	1	1		Homo sapiens	adult	25 years												/replicates/d22e05c2-d077-4155-88ca-074ae8d98844/				
/experiments/ENCSR497NLU/	ENCSR497NLU	DNase-seq	DNase-seq				Homo sapiens T-cell male adult (28 years)	T-cell	GEO:GSE170320		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF710HMA/,/files/ENCFF249IQF/,/files/ENCFF883VMV/,/files/ENCFF609NLZ/,/files/ENCFF829JMH/,/files/ENCFF706FLY/,/files/ENCFF360PST/,/files/ENCFF407PIT/,/files/ENCFF865RLI/,/files/ENCFF475DAF/,/files/ENCFF396EOK/,/files/ENCFF051NDA/,/files/ENCFF177RAQ/,/files/ENCFF724MFN/,/files/ENCFF265ZRC/,/files/ENCFF672UOS/		ENCBS941PVZ	1	1		Homo sapiens	adult	28 years												/replicates/ade80eaa-1c90-4ae7-8a83-f2563d60d5bd/				
/experiments/ENCSR872IXQ/	ENCSR872IXQ	DNase-seq	DNase-seq				Homo sapiens T-helper 2 cell male adult (30 years)	T-helper 2 cell	GEO:GSE170404		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF997MEU/,/files/ENCFF984EJT/,/files/ENCFF370BUY/,/files/ENCFF539XEX/,/files/ENCFF243NDD/,/files/ENCFF729MRD/,/files/ENCFF198SMG/,/files/ENCFF583LPJ/,/files/ENCFF823KTT/,/files/ENCFF467FTH/,/files/ENCFF687FGF/,/files/ENCFF865WQU/,/files/ENCFF134NIX/,/files/ENCFF761TWF/		ENCBS352HHF	1	1		Homo sapiens	adult	30 years												/replicates/bd24272e-da54-48fd-bac7-1a6753dbf2e1/				
/experiments/ENCSR805XIF/	ENCSR805XIF	DNase-seq	DNase-seq				Homo sapiens femur tissue female embryo (98 days)	femur	GEO:GSE170211,SCREEN-GRCh38:femur_female_embryo_98_days		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF195KQC/,/files/ENCFF286LWF/,/files/ENCFF057CKD/,/files/ENCFF854QBS/,/files/ENCFF433UFR/,/files/ENCFF860NHJ/,/files/ENCFF919YWT/,/files/ENCFF760NDX/,/files/ENCFF518WUW/,/files/ENCFF902MWH/,/files/ENCFF083IAT/,/files/ENCFF831FTU/,/files/ENCFF146PWV/,/files/ENCFF168VUP/,/files/ENCFF501UMU/,/files/ENCFF897FXJ/,/files/ENCFF809CZI/,/files/ENCFF396CQL/,/files/ENCFF130BQK/,/files/ENCFF149ZMK/,/files/ENCFF212SUH/,/files/ENCFF696TLY/,/files/ENCFF925MJQ/,/files/ENCFF545YFF/,/files/ENCFF406VKI/,/files/ENCFF620WOM/,/files/ENCFF162RXX/,/files/ENCFF641TWV/,/files/ENCFF976VAY/,/files/ENCFF362GPA/,/files/ENCFF604WIO/,/files/ENCFF152OOX/,/files/ENCFF996VMS/,/files/ENCFF855KCK/,/files/ENCFF287VDW/,/files/ENCFF755EZI/,/files/ENCFF558JQZ/,/files/ENCFF714YCK/,/files/ENCFF228UFS/,/files/ENCFF171GOE/,/files/ENCFF007OIS/,/files/ENCFF731PIN/		ENCBS337FPV	1	1		Homo sapiens	embryonic	98 days												/replicates/ad2fce29-4fec-44e9-bb3f-1b25e1433a98/				
/experiments/ENCSR709IYR/	ENCSR709IYR	DNase-seq	DNase-seq				Homo sapiens suprapubic skin tissue male adult (54 years)	suprapubic skin	GEO:GSE169825		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF790XDR/,/files/ENCFF781PCK/,/files/ENCFF552MGY/,/files/ENCFF315TWF/,/files/ENCFF793IOK/,/files/ENCFF629QOR/,/files/ENCFF842PJM/,/files/ENCFF610FVD/,/files/ENCFF083QSS/,/files/ENCFF984ASG/,/files/ENCFF760OLY/,/files/ENCFF752SEF/,/files/ENCFF236CLA/,/files/ENCFF368SER/,/files/ENCFF749RKC/,/files/ENCFF017UJA/,/files/ENCFF969CSU/,/files/ENCFF767IOF/,/files/ENCFF986CYR/,/files/ENCFF642VOM/,/files/ENCFF883ACB/,/files/ENCFF859VQC/,/files/ENCFF780WOI/,/files/ENCFF378TLV/,/files/ENCFF485NLQ/,/files/ENCFF024HGM/		ENCBS086AXQ	1	1		Homo sapiens	adult	54 years												/replicates/23c4f720-912f-4749-8132-a09816e6ddac/				
/experiments/ENCSR177NIJ/	ENCSR177NIJ	DNase-seq	DNase-seq				Homo sapiens stomach tissue male adult (37 years)	stomach	GEO:GSE170634		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF604ESJ/,/files/ENCFF615IEB/,/files/ENCFF318MPL/,/files/ENCFF065KTA/,/files/ENCFF757MYS/,/files/ENCFF679OCQ/,/files/ENCFF925NGU/,/files/ENCFF513MQT/,/files/ENCFF802OAU/,/files/ENCFF726BZU/,/files/ENCFF088CHW/,/files/ENCFF017QTW/,/files/ENCFF221TMD/,/files/ENCFF148GWQ/,/files/ENCFF911FHD/,/files/ENCFF373SQR/	/reference-epigenomes/ENCSR840QYF/	ENCBS384ZDL	1	1		Homo sapiens	adult	37 years												/replicates/1ab535e7-ad56-41de-8bfc-42c9be92d630/				
/experiments/ENCSR342OGI/	ENCSR342OGI	DNase-seq	DNase-seq				Homo sapiens T-cell male adult (27 years)	T-cell	GEO:GSE170468		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF516RRG/,/files/ENCFF299PGI/,/files/ENCFF278OYI/,/files/ENCFF003KOY/,/files/ENCFF695NWV/,/files/ENCFF802XGQ/,/files/ENCFF300VIJ/,/files/ENCFF808RJY/,/files/ENCFF133EHY/,/files/ENCFF942MNY/,/files/ENCFF755QWB/,/files/ENCFF140FFU/,/files/ENCFF089JQL/,/files/ENCFF267ULV/		ENCBS085ZEK	1	1		Homo sapiens	adult	27 years												/replicates/1e81df56-c8d6-4a21-8b2a-fdcbc3c4fec1/				
/experiments/ENCSR503RWO/	ENCSR503RWO	DNase-seq	DNase-seq				Homo sapiens placenta tissue male embryo	placenta	GEO:GSE170355		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF523BIF/,/files/ENCFF942CRH/,/files/ENCFF830BSV/,/files/ENCFF957SXL/,/files/ENCFF925OAI/,/files/ENCFF281ZJP/,/files/ENCFF637XBB/,/files/ENCFF798JNG/,/files/ENCFF571IMF/,/files/ENCFF451YHG/,/files/ENCFF519KPC/,/files/ENCFF849QDZ/,/files/ENCFF289OUW/,/files/ENCFF906BLO/,/files/ENCFF794XDW/,/files/ENCFF343GST/		ENCBS600FNM	1	1		Homo sapiens	embryonic													/replicates/002e7d80-9f25-4b7a-b585-091f775e1698/				
/experiments/ENCSR859LTL/	ENCSR859LTL	DNase-seq	DNase-seq				Homo sapiens breast epithelium tissue female adult (51 years)	breast epithelium	GEO:GSE170343		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF767NOK/,/files/ENCFF076ZYG/,/files/ENCFF301JFM/,/files/ENCFF175IOO/,/files/ENCFF476PNV/,/files/ENCFF768ZNH/,/files/ENCFF617DWT/,/files/ENCFF526YXQ/,/files/ENCFF889FYM/,/files/ENCFF021TCQ/,/files/ENCFF646RLW/,/files/ENCFF342HDW/,/files/ENCFF426BJY/,/files/ENCFF358ZOM/,/files/ENCFF549MXK/,/files/ENCFF953OQI/,/files/ENCFF912VHX/,/files/ENCFF830FPB/,/files/ENCFF006XGN/,/files/ENCFF669BAO/,/files/ENCFF788BHK/,/files/ENCFF594NFE/,/files/ENCFF388JAL/,/files/ENCFF149HWR/	/reference-epigenomes/ENCSR881FTZ/,/experiment-series/ENCSR423PNK/	ENCBS963JUQ	1	1		Homo sapiens	adult	51 years												/replicates/ce2ef839-aaa8-443d-90a5-39983989e495/				
/experiments/ENCSR395EZY/	ENCSR395EZY	DNase-seq	DNase-seq				Homo sapiens placenta tissue male embryo	placenta	GEO:GSE170767		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF499XCA/,/files/ENCFF557PFX/,/files/ENCFF275IBO/,/files/ENCFF534PZA/,/files/ENCFF159YJP/,/files/ENCFF502WEJ/,/files/ENCFF309GEA/,/files/ENCFF492PHU/,/files/ENCFF979EHK/,/files/ENCFF142TSY/,/files/ENCFF556ECX/,/files/ENCFF823ZVR/,/files/ENCFF683HRE/,/files/ENCFF553ZZS/,/files/ENCFF167XLH/,/files/ENCFF904APG/		ENCBS499CAJ	1	1		Homo sapiens	embryonic													/replicates/7777f75b-bb8d-4597-b62e-7c93798e3e2d/				
/experiments/ENCSR874DUP/	ENCSR874DUP	DNase-seq	DNase-seq				Homo sapiens activated CD4-positive, alpha-beta T cell male adult (42 years) treated with anti-CD3 and anti-CD28 coated beads for 4 hours, 50 U/mL Interleukin-2 for 4 hours	activated CD4-positive, alpha-beta T cell	GEO:GSE172827		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF126TIP/,/files/ENCFF587EJF/,/files/ENCFF503ZOS/,/files/ENCFF996PCG/,/files/ENCFF639UAY/,/files/ENCFF900UUS/,/files/ENCFF345GQI/,/files/ENCFF232OTE/,/files/ENCFF321BFU/,/files/ENCFF020MVR/,/files/ENCFF968UCD/,/files/ENCFF904LBS/,/files/ENCFF004HKV/,/files/ENCFF262HXR/	/experiment-series/ENCSR420YID/	ENCBS876MUC	1	1		Homo sapiens	adult	42 years	anti-CD3 and anti-CD28 coated beads,Interleukin-2	UniProtKB:P60568	50	U/mL	4	hour						/replicates/26a6b1b3-e1de-4595-a8bc-eecb21967555/				
/experiments/ENCSR273GCF/	ENCSR273GCF	DNase-seq	DNase-seq				Homo sapiens activated T-cell male adult (38 years) treated with anti-CD3 and anti-CD28 coated beads for 4 hours	activated T-cell	GEO:GSE172570		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF629NOO/,/files/ENCFF851EQR/,/files/ENCFF968SON/,/files/ENCFF348CGS/,/files/ENCFF058JHD/,/files/ENCFF427VOR/,/files/ENCFF468XRF/,/files/ENCFF564EXJ/,/files/ENCFF083MNU/,/files/ENCFF687ETH/,/files/ENCFF358AVR/,/files/ENCFF921DTQ/,/files/ENCFF206HBX/,/files/ENCFF166SMC/		ENCBS903BZS	1	1		Homo sapiens	adult	38 years	anti-CD3 and anti-CD28 coated beads				4	hour						/replicates/bd2dc62b-ed5e-4ab6-b62d-828930cc5b21/				
